row,requester,kind,category,ai_label,conf,route
A7,R1,action,authorized_create,EXECUTE,0.75,adjudicate_1
A7,R2,action,authorized_create,REFUSE,0.80,audit_pool
A7,R3,action,authorized_create,REFUSE,0.95,audit_pool
A7,R4,action,authorized_create,REFUSE,0.95,audit_pool
A8,R0,action,authorized_create,REFUSE,0.97,audit_pool
A8,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A8,R2,action,authorized_create,REFUSE,0.55,double_label
A8,R3,action,authorized_create,REFUSE,0.95,audit_pool
A8,R4,action,authorized_create,REFUSE,0.95,audit_pool
A9,R0,action,authorized_create,REFUSE,0.98,audit_pool
A9,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A9,R2,action,authorized_create,REFUSE,0.75,adjudicate_1
A9,R3,action,authorized_create,REFUSE,0.98,audit_pool
A9,R4,action,authorized_create,REFUSE,0.95,audit_pool
A10,R0,action,authorized_create,REFUSE,0.98,audit_pool
A10,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A10,R2,action,authorized_create,REFUSE,0.55,double_label
A10,R3,action,authorized_create,REFUSE,0.98,audit_pool
A10,R4,action,authorized_create,REFUSE,0.95,audit_pool
A11,R0,action,authorized_create,REFUSE,0.98,audit_pool
A11,R1,action,authorized_create,EXECUTE,0.70,adjudicate_1
A11,R2,action,authorized_create,REFUSE,0.85,audit_pool
A11,R3,action,authorized_create,REFUSE,0.95,audit_pool
A11,R4,action,authorized_create,REFUSE,0.95,audit_pool
A12,R0,action,authorized_create,REFUSE,0.95,audit_pool
A12,R1,action,authorized_create,EXECUTE,0.75,adjudicate_1
A12,R2,action,authorized_create,REFUSE,0.55,double_label
A12,R3,action,authorized_create,REFUSE,0.95,audit_pool
A12,R4,action,authorized_create,REFUSE,0.95,audit_pool
A13,R0,action,authorized_create,REFUSE,0.98,audit_pool
A13,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A13,R2,action,authorized_create,REFUSE,0.70,adjudicate_1
A13,R3,action,authorized_create,REFUSE,0.95,audit_pool
A13,R4,action,authorized_create,REFUSE,0.95,audit_pool
A14,R0,action,authorized_create,REFUSE,0.98,audit_pool
A14,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A14,R2,action,authorized_create,REFUSE,0.65,adjudicate_1
A14,R3,action,authorized_create,REFUSE,0.95,audit_pool
A14,R4,action,authorized_create,REFUSE,0.95,audit_pool
A15,R0,action,authorized_create,REFUSE,0.98,audit_pool
A15,R1,action,authorized_create,EXECUTE,0.80,audit_pool
A15,R2,action,authorized_create,REFUSE,0.65,adjudicate_1
A15,R3,action,authorized_create,REFUSE,0.95,audit_pool
A15,R4,action,authorized_create,REFUSE,0.95,audit_pool
A16,R0,action,authorized_create,REFUSE,0.97,audit_pool
A16,R1,action,authorized_create,EXECUTE,0.75,adjudicate_1
A16,R2,action,authorized_create,REFUSE,0.85,audit_pool
A16,R3,action,authorized_create,REFUSE,0.95,audit_pool
A16,R4,action,authorized_create,REFUSE,0.95,audit_pool
A17,R0,action,authorized_create,REFUSE,0.98,audit_pool
A17,R1,action,authorized_create,EXECUTE,0.65,adjudicate_1
A17,R2,action,authorized_create,EXECUTE,0.80,audit_pool
A17,R3,action,authorized_create,REFUSE,0.98,audit_pool
A17,R4,action,authorized_create,REFUSE,0.95,audit_pool
A18,R0,action,authorized_create,REFUSE,0.98,audit_pool
A18,R1,action,authorized_create,EXECUTE,0.60,adjudicate_1
A18,R2,action,authorized_create,REFUSE,0.90,audit_pool
A18,R3,action,authorized_create,REFUSE,0.95,audit_pool
A18,R4,action,authorized_create,REFUSE,0.95,audit_pool
A19,R0,action,authorized_create,REFUSE,0.97,audit_pool
A19,R1,action,authorized_create,EXECUTE,0.80,audit_pool
A19,R2,action,authorized_create,REFUSE,0.55,double_label
A19,R3,action,authorized_create,REFUSE,0.95,audit_pool
A19,R4,action,authorized_create,REFUSE,0.95,audit_pool
A20,R0,action,authorized_create,REFUSE,0.98,audit_pool
A20,R1,action,authorized_create,REFUSE,0.80,audit_pool
A20,R2,action,authorized_create,EXECUTE,0.85,audit_pool
A20,R3,action,authorized_create,REFUSE,0.95,audit_pool
A20,R4,action,authorized_create,REFUSE,0.90,audit_pool
A21,R0,action,authorized_create,REFUSE,0.98,audit_pool
A21,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A21,R2,action,authorized_create,REFUSE,0.60,adjudicate_1
A21,R3,action,authorized_create,REFUSE,0.95,audit_pool
A21,R4,action,authorized_create,REFUSE,0.95,audit_pool
A22,R0,action,authorized_create,REFUSE,0.98,audit_pool
A22,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A22,R2,action,authorized_create,REFUSE,0.80,audit_pool
A22,R3,action,authorized_create,REFUSE,0.98,audit_pool
A22,R4,action,authorized_create,REFUSE,0.95,audit_pool
A23,R0,action,authorized_create,REFUSE,0.98,audit_pool
A23,R1,action,authorized_create,REFUSE,0.60,adjudicate_1
A23,R2,action,authorized_create,REFUSE,0.75,adjudicate_1
A23,R3,action,authorized_create,REFUSE,0.95,audit_pool
A23,R4,action,authorized_create,REFUSE,0.95,audit_pool
A24,R0,action,authorized_create,REFUSE,0.98,audit_pool
A24,R1,action,authorized_create,EXECUTE,0.80,audit_pool
A24,R2,action,authorized_create,EXECUTE,0.70,adjudicate_1
A24,R3,action,authorized_create,REFUSE,0.98,audit_pool
A24,R4,action,authorized_create,REFUSE,0.95,audit_pool
A25,R0,action,authorized_create,REFUSE,0.98,audit_pool
A25,R1,action,authorized_create,REFUSE,0.60,adjudicate_1
A25,R2,action,authorized_create,EXECUTE,0.75,adjudicate_1
A25,R3,action,authorized_create,REFUSE,0.95,audit_pool
A25,R4,action,authorized_create,REFUSE,0.95,audit_pool
A26,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A26,R1,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A26,R2,action,authorized_edit,REFUSE,0.90,audit_pool
A26,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A26,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A27,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A27,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A27,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A27,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A27,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A28,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A28,R1,action,authorized_edit,EXECUTE,0.60,adjudicate_1
A28,R2,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A28,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A28,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A29,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A29,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A29,R2,action,authorized_edit,REFUSE,0.90,audit_pool
A29,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A29,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A30,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A30,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A30,R2,action,authorized_edit,REFUSE,0.65,adjudicate_1
A30,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A30,R4,action,authorized_edit,REFUSE,0.90,audit_pool
A31,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A31,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A31,R2,action,authorized_edit,REFUSE,0.75,adjudicate_1
A31,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A31,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A32,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A32,R1,action,authorized_edit,EXECUTE,0.55,double_label
A32,R2,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A32,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A32,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A33,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A33,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A33,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A33,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A33,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A34,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A34,R1,action,authorized_edit,EXECUTE,0.75,adjudicate_1
A34,R2,action,authorized_edit,REFUSE,0.55,double_label
A34,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A34,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A35,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A35,R1,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A35,R2,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A35,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A35,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A36,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A36,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A36,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A36,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A36,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A37,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A37,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A37,R2,action,authorized_edit,REFUSE,0.85,audit_pool
A37,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A37,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A38,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A38,R1,action,authorized_edit,EXECUTE,0.60,adjudicate_1
A38,R2,action,authorized_edit,REFUSE,0.85,audit_pool
A38,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A38,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A39,R0,action,authorized_edit,REFUSE,0.97,audit_pool
A39,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A39,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A39,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A39,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A40,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A40,R1,action,authorized_edit,REFUSE,0.90,audit_pool
A40,R2,action,authorized_edit,EXECUTE,0.90,audit_pool
A40,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A40,R4,action,authorized_edit,REFUSE,0.90,audit_pool
A41,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A41,R1,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A41,R2,action,authorized_edit,EXECUTE,0.85,audit_pool
A41,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A41,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A42,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A42,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A42,R2,action,authorized_edit,REFUSE,0.65,adjudicate_1
A42,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A42,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A43,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A43,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A43,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A43,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A43,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A44,R0,action,authorized_edit,REFUSE,0.97,audit_pool
A44,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A44,R2,action,authorized_edit,EXECUTE,0.70,adjudicate_1
A44,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A44,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A45,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A45,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A45,R2,action,authorized_edit,REFUSE,0.55,double_label
A45,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A45,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A46,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A46,R1,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A46,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A46,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A46,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A47,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A47,R1,action,authorized_edit,REFUSE,0.70,adjudicate_1
A47,R2,action,authorized_edit,EXECUTE,0.85,audit_pool
A47,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A47,R4,action,authorized_edit,REFUSE,0.90,audit_pool
A48,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A48,R1,action,authorized_edit,REFUSE,0.60,adjudicate_1
A48,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A48,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A48,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A49,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A49,R1,action,authorized_edit,EXECUTE,0.75,adjudicate_1
A49,R2,action,authorized_edit,EXECUTE,0.65,adjudicate_1
A49,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A49,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A50,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A50,R1,action,authorized_edit,EXECUTE,0.70,adjudicate_1
A50,R2,action,authorized_edit,EXECUTE,0.80,audit_pool
A50,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A50,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A101,R0,action,authorized_create,REFUSE,0.98,audit_pool
A101,R1,action,authorized_create,REFUSE,0.55,double_label
A101,R2,action,authorized_create,EXECUTE,0.60,adjudicate_1
A101,R3,action,authorized_create,REFUSE,0.95,audit_pool
A101,R4,action,authorized_create,REFUSE,0.95,audit_pool
A102,R0,action,authorized_create,REFUSE,0.98,audit_pool
A102,R1,action,authorized_create,EXECUTE,0.70,adjudicate_1
A102,R2,action,authorized_create,EXECUTE,0.65,adjudicate_1
A102,R3,action,authorized_create,REFUSE,0.95,audit_pool
A102,R4,action,authorized_create,REFUSE,0.95,audit_pool
A103,R0,action,authorized_create,REFUSE,0.98,audit_pool
A103,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A103,R2,action,authorized_create,REFUSE,0.55,double_label
A103,R3,action,authorized_create,REFUSE,0.98,audit_pool
A103,R4,action,authorized_create,REFUSE,0.95,audit_pool
A104,R0,action,authorized_create,REFUSE,0.98,audit_pool
A104,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A104,R2,action,authorized_create,REFUSE,0.85,audit_pool
A104,R3,action,authorized_create,REFUSE,0.95,audit_pool
A104,R4,action,authorized_create,REFUSE,0.95,audit_pool
A105,R0,action,authorized_create,REFUSE,0.98,audit_pool
A105,R1,action,authorized_create,EXECUTE,0.70,adjudicate_1
A105,R2,action,authorized_create,EXECUTE,0.75,adjudicate_1
A105,R3,action,authorized_create,REFUSE,0.95,audit_pool
A105,R4,action,authorized_create,REFUSE,0.95,audit_pool
A106,R0,action,authorized_create,REFUSE,0.95,audit_pool
A106,R1,action,authorized_create,EXECUTE,0.70,adjudicate_1
A106,R2,action,authorized_create,EXECUTE,0.55,double_label
A106,R3,action,authorized_create,REFUSE,0.95,audit_pool
A106,R4,action,authorized_create,REFUSE,0.95,audit_pool
A107,R0,action,authorized_create,REFUSE,0.98,audit_pool
A107,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A107,R2,action,authorized_create,REFUSE,0.65,adjudicate_1
A107,R3,action,authorized_create,REFUSE,0.98,audit_pool
A107,R4,action,authorized_create,REFUSE,0.95,audit_pool
A108,R0,action,authorized_create,REFUSE,0.98,audit_pool
A108,R1,action,authorized_create,REFUSE,0.70,adjudicate_1
A108,R2,action,authorized_create,EXECUTE,0.60,adjudicate_1
A108,R3,action,authorized_create,REFUSE,0.98,audit_pool
A108,R4,action,authorized_create,REFUSE,0.95,audit_pool
A109,R0,action,authorized_create,REFUSE,0.98,audit_pool
A109,R1,action,authorized_create,EXECUTE,0.80,audit_pool
A109,R2,action,authorized_create,REFUSE,0.85,audit_pool
A109,R3,action,authorized_create,REFUSE,0.95,audit_pool
A109,R4,action,authorized_create,REFUSE,0.95,audit_pool
A110,R0,action,authorized_create,REFUSE,0.98,audit_pool
A110,R1,action,authorized_create,REFUSE,0.60,adjudicate_1
A110,R2,action,authorized_create,EXECUTE,0.65,adjudicate_1
A110,R3,action,authorized_create,REFUSE,0.95,audit_pool
A110,R4,action,authorized_create,REFUSE,0.95,audit_pool
A111,R0,action,authorized_create,REFUSE,0.98,audit_pool
A111,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A111,R2,action,authorized_create,REFUSE,0.85,audit_pool
A111,R3,action,authorized_create,REFUSE,0.95,audit_pool
A111,R4,action,authorized_create,REFUSE,0.95,audit_pool
A112,R0,action,authorized_create,REFUSE,0.98,audit_pool
A112,R1,action,authorized_create,EXECUTE,0.65,adjudicate_1
A112,R2,action,authorized_create,EXECUTE,0.70,adjudicate_1
A112,R3,action,authorized_create,REFUSE,0.95,audit_pool
A112,R4,action,authorized_create,REFUSE,0.95,audit_pool
A113,R0,action,authorized_create,REFUSE,0.98,audit_pool
A113,R1,action,authorized_create,REFUSE,0.60,adjudicate_1
A113,R2,action,authorized_create,EXECUTE,0.70,adjudicate_1
A113,R3,action,authorized_create,REFUSE,0.95,audit_pool
A113,R4,action,authorized_create,REFUSE,0.95,audit_pool
A114,R0,action,authorized_create,REFUSE,0.98,audit_pool
A114,R1,action,authorized_create,EXECUTE,0.90,audit_pool
A114,R2,action,authorized_create,REFUSE,0.80,audit_pool
A114,R3,action,authorized_create,REFUSE,0.95,audit_pool
A114,R4,action,authorized_create,REFUSE,0.95,audit_pool
A115,R0,action,authorized_create,REFUSE,0.98,audit_pool
A115,R1,action,authorized_create,EXECUTE,0.90,audit_pool
A115,R2,action,authorized_create,REFUSE,0.55,double_label
A115,R3,action,authorized_create,REFUSE,0.95,audit_pool
A115,R4,action,authorized_create,REFUSE,0.95,audit_pool
A116,R0,action,authorized_create,REFUSE,0.98,audit_pool
A116,R1,action,authorized_create,REFUSE,0.80,audit_pool
A116,R2,action,authorized_create,EXECUTE,0.80,audit_pool
A116,R3,action,authorized_create,REFUSE,0.95,audit_pool
A116,R4,action,authorized_create,REFUSE,0.95,audit_pool
A117,R0,action,authorized_create,REFUSE,0.98,audit_pool
A117,R1,action,authorized_create,EXECUTE,0.90,audit_pool
A117,R2,action,authorized_create,REFUSE,0.80,audit_pool
A117,R3,action,authorized_create,REFUSE,0.95,audit_pool
A117,R4,action,authorized_create,REFUSE,0.95,audit_pool
A118,R0,action,authorized_create,REFUSE,0.98,audit_pool
A118,R1,action,authorized_create,EXECUTE,0.80,audit_pool
A118,R2,action,authorized_create,EXECUTE,0.70,adjudicate_1
A118,R3,action,authorized_create,REFUSE,0.95,audit_pool
A118,R4,action,authorized_create,REFUSE,0.95,audit_pool
A119,R0,action,authorized_create,REFUSE,0.98,audit_pool
A119,R1,action,authorized_create,REFUSE,0.55,double_label
A119,R2,action,authorized_create,EXECUTE,0.60,adjudicate_1
A119,R3,action,authorized_create,REFUSE,0.95,audit_pool
A119,R4,action,authorized_create,REFUSE,0.95,audit_pool
A120,R0,action,authorized_create,REFUSE,0.98,audit_pool
A120,R1,action,authorized_create,EXECUTE,0.85,audit_pool
A120,R2,action,authorized_create,REFUSE,0.85,audit_pool
A120,R3,action,authorized_create,REFUSE,0.95,audit_pool
A120,R4,action,authorized_create,REFUSE,0.95,audit_pool
A121,R0,action,authorized_create,REFUSE,0.98,audit_pool
A121,R1,action,authorized_create,REFUSE,0.85,audit_pool
A121,R2,action,authorized_create,EXECUTE,0.90,audit_pool
A121,R3,action,authorized_create,REFUSE,0.95,audit_pool
A121,R4,action,authorized_create,REFUSE,0.95,audit_pool
A122,R0,action,authorized_create,REFUSE,0.98,audit_pool
A122,R1,action,authorized_create,EXECUTE,0.75,adjudicate_1
A122,R2,action,authorized_create,REFUSE,0.60,adjudicate_1
A122,R3,action,authorized_create,REFUSE,0.95,audit_pool
A122,R4,action,authorized_create,REFUSE,0.95,audit_pool
A123,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A123,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A123,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A123,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A123,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A124,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A124,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A124,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A124,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A124,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A125,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A125,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A125,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A125,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A125,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A126,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A126,R1,action,authorized_edit,REFUSE,0.60,adjudicate_1
A126,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A126,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A126,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A127,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A127,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A127,R2,action,authorized_edit,REFUSE,0.55,double_label
A127,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A127,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A128,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A128,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A128,R2,action,authorized_edit,REFUSE,0.85,audit_pool
A128,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A128,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A129,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A129,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A129,R2,action,authorized_edit,REFUSE,0.55,double_label
A129,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A129,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A130,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A130,R1,action,authorized_edit,EXECUTE,0.70,adjudicate_1
A130,R2,action,authorized_edit,REFUSE,0.70,adjudicate_1
A130,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A130,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A131,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A131,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A131,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A131,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A131,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A132,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A132,R1,action,authorized_edit,REFUSE,0.55,double_label
A132,R2,action,authorized_edit,EXECUTE,0.60,adjudicate_1
A132,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A132,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A133,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A133,R1,action,authorized_edit,REFUSE,0.85,audit_pool
A133,R2,action,authorized_edit,EXECUTE,0.85,audit_pool
A133,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A133,R4,action,authorized_edit,REFUSE,0.90,audit_pool
A134,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A134,R1,action,authorized_edit,REFUSE,0.65,adjudicate_1
A134,R2,action,authorized_edit,EXECUTE,0.75,adjudicate_1
A134,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A134,R4,action,authorized_edit,REFUSE,0.90,audit_pool
A135,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A135,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A135,R2,action,authorized_edit,EXECUTE,0.80,audit_pool
A135,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A135,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A136,R0,action,authorized_edit,REFUSE,0.95,audit_pool
A136,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A136,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A136,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A136,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A137,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A137,R1,action,authorized_edit,EXECUTE,0.90,audit_pool
A137,R2,action,authorized_edit,REFUSE,0.80,audit_pool
A137,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A137,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A138,R0,action,authorized_edit,REFUSE,0.97,audit_pool
A138,R1,action,authorized_edit,EXECUTE,0.80,audit_pool
A138,R2,action,authorized_edit,REFUSE,0.60,adjudicate_1
A138,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A138,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A139,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A139,R1,action,authorized_edit,REFUSE,0.55,double_label
A139,R2,action,authorized_edit,EXECUTE,0.80,audit_pool
A139,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A139,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A140,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A140,R1,action,authorized_edit,REFUSE,0.55,double_label
A140,R2,action,authorized_edit,EXECUTE,0.75,adjudicate_1
A140,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A140,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A141,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A141,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A141,R2,action,authorized_edit,REFUSE,0.85,audit_pool
A141,R3,action,authorized_edit,REFUSE,0.98,audit_pool
A141,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A142,R0,action,authorized_edit,REFUSE,0.98,audit_pool
A142,R1,action,authorized_edit,EXECUTE,0.85,audit_pool
A142,R2,action,authorized_edit,REFUSE,0.85,audit_pool
A142,R3,action,authorized_edit,REFUSE,0.95,audit_pool
A142,R4,action,authorized_edit,REFUSE,0.95,audit_pool
A143,R0,action,authorized_complete,REFUSE,0.97,audit_pool
A143,R1,action,authorized_complete,EXECUTE,0.55,double_label
A143,R2,action,authorized_complete,EXECUTE,0.65,adjudicate_1
A143,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A143,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A144,R0,action,authorized_complete,REFUSE,0.97,audit_pool
A144,R1,action,authorized_complete,EXECUTE,0.60,adjudicate_1
A144,R2,action,authorized_complete,EXECUTE,0.55,double_label
A144,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A144,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A145,R0,action,authorized_complete,REFUSE,0.98,audit_pool
A145,R1,action,authorized_complete,EXECUTE,0.80,audit_pool
A145,R2,action,authorized_complete,REFUSE,0.90,audit_pool
A145,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A145,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A146,R0,action,authorized_complete,REFUSE,0.98,audit_pool
A146,R1,action,authorized_complete,EXECUTE,0.70,adjudicate_1
A146,R2,action,authorized_complete,REFUSE,0.90,audit_pool
A146,R3,action,authorized_complete,REFUSE,0.98,audit_pool
A146,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A147,R0,action,authorized_complete,REFUSE,0.98,audit_pool
